Group,POE10,POE12,POE11,POE13,POE14,POE15,POE16,POE17,POE18,POE19,POE20,POE21,POE22,POE23,POE24,POE25,POE26,POE27,POE28,POE29,POE30,POE12.ISOSORBITAN,POE13.ISOSORBITAN,POE14.ISOSORBITAN,POE15.ISOSORBITAN,POE16.ISOSORBITAN,POE17.ISOSORBITAN,POE18.ISOSORBITAN,POE19.ISOSORBITAN,POE20.ISOSORBITAN,POE21.ISOSORBITAN,POE22.ISOSORBITAN,POE18.SORBITAN,POE19.SORBITAN,POE20.SORBITAN,POE21.SORBITAN,POE22.SORBITAN,POE23.SORBITAN,POE24.SORBITAN,POE25.SORBITAN,POE26.SORBITAN,POE27.SORBITAN,POE28.SORBITAN,POE29.SORBITAN,POE30.SORBITAN,POE31.SORBITAN,POE32.SORBITAN,POE33.SORBITAN,POE34.SORBITAN,POE35.SORBITAN,POE36.SORBITAN,POE13.C16,POE14.C16,POE15.C16,POE16.C16,POE17.C16,POE18.C16,POE19.C16,POE20.C16,POE21.C16,POE22.C16,POE23.C16,POE24.C16,POE25.C16,POE26.C16,POE27.C16,POE28.C16,POE29.C16,POE30.C16,POE31.C16,POE32.C16,POE33.C16,POE34.C16,POE35.C16,POE36.C16,POE38.C16,POE37.C16,POE39.C16,POE14.C18,POE15.C18,POE16.C18,POE17.C18,POE18.C18,POE19.C18,POE20.C18,POE21.C18,POE22.C18,POE23.C18,POE24.C18,POE25.C18,POE26.C18,POE27.C18,POE28.C18,POE29.C18,POE30.C18,POE31.C18,POE32.C18,POE33.C18,POE34.C18,,,,,
0,76430.758,100692.742,94095.227,98636.867,89210.891,68755.788,43559.156,37668.533,13493.515,19166.117,15102.872,7729.12,8996.742,7773.461,7931.62,0,11523.571,7305.393,11439.943,0,0,0,0,13026.228,0,0,0,0,0,0,0,0,0,0,8553.273,15134.504,26456.602,35269.262,43979.566,45864.902,42493.844,31706.949,24064.305,15102.378,12179.868,8626.557,7091.146,0,0,0,0,0,2805.538,9320.833,11523.023,11065.534,11935.115,18105.566,22231.207,22374.201,24507.279,21351.342,20107.762,18688.268,13894.841,10294.574,0,0,0,0,0,0,0,0,0,0,0,0,9261.605,20852.283,35216.328,37152.18,46476.66,52033.414,48314.719,52987.953,52628.715,42224.086,37224.137,28058.766,20005.732,14391.602,11059.407,0,0,0,0,0,0,,,,,
0,7311429,7872946.5,7890017,6398487,3463052,2980910.563,1779543.125,1793628.063,551471.688,678150.188,682812.313,681284.063,809036.063,847555.625,881284,998620.125,936507.938,1064775.125,1013774.313,645857.563,465377.281,97524.398,177207.172,193820.844,244627.625,164640.594,118717.711,108849.406,83070.125,36995.422,27491.656,17605.199,923182.688,1623897.125,2254397.5,4223166.5,6297203.5,7868582,7586131.5,7286697,6238450,4135740.25,3154217.25,1800887.125,1340964.375,842316,554169.313,321580.5,191679.953,105302.117,66941.914,0,2137.117,0,7977.943,12105.614,12846.775,13260.224,19136.238,15569.742,19573.273,15735.241,14342.868,12890.693,9944.063,0,0,0,0,0,0,0,0,0,0,0,0,0,7972.585,23811.045,32202.738,35455.844,47257.961,47503.133,53877.387,62276.82,61532.496,49035.695,42363.938,33468.543,24360.197,16527.428,10095.896,0,0,0,0,0,0,,,,,
0,6067829.5,4212910,5854079.5,2619654.75,1124497.625,395292.438,164953.668,90060.317,20415.211,22365.316,12948.258,0,0,0,0,0,0,0,0,0,0,8206.813,10692.756,8816.171,0,0,0,0,0,0,0,0,18687.188,24567.654,32360.682,47587.887,69586.664,81603.742,83457.352,68802.438,60184.805,41517.93,34385.313,17989.928,12904.71,7320.701,0,0,0,0,0,2555.785,10004.066,26242.629,35876.703,45048.652,59622.91,63938.703,59250.176,64753.813,54818.445,42060.359,40422.828,29343.305,18793.43,16229.075,10199.22,8106.541,0,0,0,0,0,0,0,2902.465,0,2126.282,42175.223,103879.969,143293.313,181966.375,186598.281,192952.219,193474.281,182060.844,164317.766,123191.117,100392.297,77240.984,49740.73,32558.143,18514.996,13294.473,0,7231.308,0,0,0,,,,,
0,2262425.5,4613208,3369447.25,4978870.5,3682314.5,3023596.344,2136514.313,1515876.844,443908.625,368114.094,271759.938,153116.563,100188.891,50747.918,38466.527,40969.223,28861.719,25637.648,20250.496,14594.523,9873.928,0,0,0,7001.421,0,0,0,0,0,0,0,0,0,10131,11961.676,28593.576,44053.449,46058.777,50552.922,36545.047,29357.656,21930.357,16678.486,0,8288.771,0,0,0,0,0,2898.677,14736.76,42439.641,43699.633,60827.34,67000.477,79236.508,89872.406,103436.867,96758.188,89580.883,87230.438,73057.797,56359,44526.129,30831.021,19684.086,15503.639,12397.432,7794.42,7574.77,0,0,0,0,0,0,26020.195,80419.188,92935.539,120125.656,160065.063,151456.156,147950.125,160591.5,143083.906,131650.484,95769.344,80949.398,63389.82,39343.133,25339.387,15718.01,11249.498,7371.732,0,0,0,,,,,
0,1459867.625,1450458.5,1689774,1559737.375,1177221.5,756750.829,680774.914,630408.188,180725.938,264945,261442.063,200953.281,245254.219,206358.125,189753.422,163389.719,147001.609,74657.133,81361.305,42177.906,41893.367,48406.723,121517.172,115234.477,179622.406,179472.625,176492.109,117952.703,135838.656,80832.406,37032.676,24736.57,68714.688,138839.984,209546.719,451248.156,824594.313,1190031.875,1502842.5,1793339.125,1759004.875,1700432.5,1498729.375,1125961.75,908450.563,707055.563,611226.188,400674.719,301183.938,169521.328,98914.75,0,1613.6,0,0,7591.369,8544.101,10162.925,10555.537,8448.81,12194.723,12075.858,9104.17,8278.653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7555.869,20929.371,29395.572,34743.387,34178.629,34335.73,34887.449,36821.742,35268.645,30358.471,27344.205,20977.809,14149.022,11527.858,7633.657,0,0,0,0,0,0,,,,,
0,196010.875,248566.938,238134.969,202093.484,144911.078,85491.941,57333.976,41843.898,18123.479,26258.732,17026.867,11185.793,0,8530.111,0,7672.214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7391.379,7336.313,9980.332,17309.158,28569.744,32399.002,34614.332,33882.23,30985.82,17625.152,13551.03,9411.665,7028.328,0,0,0,0,0,0,0,11437.073,24662.719,33983.996,40975.102,42965.645,68021.633,82621.414,102686.984,93878.211,81015.297,63801.914,50128.789,39102.875,21177.012,13967.981,8723.377,0,0,0,0,0,0,0,0,0,0,41706.52,115551.445,180180.922,178315.734,234140.797,277045.531,315482.906,317347.344,316522.906,244132.313,197988.531,144070.906,96442.641,56741.98,33737.363,23874.482,13767.181,9928.725,0,0,0,,,,,
0,1310777.75,1112212,1443978.25,867206.563,573188.563,271476.981,156794.254,101449.451,29705.375,37162.629,29238.494,21323.035,18415.18,17763.555,24741.68,28197.455,31886.1,32402.438,43724.418,46520.898,46180.441,12338.653,18654.156,17790.91,16764.143,17027.857,11862.121,7162.839,0,0,0,0,172897.391,200956.031,193093.625,390539.125,504876.594,529686.563,537063,457527.125,372976.625,225163.578,164388.859,104871.586,71930.078,42938.129,24787.215,13812.009,7583.72,0,0,0,9055.484,26224.104,31460.605,45151.582,56005.93,80139.375,97666.234,123758.461,121303.352,108030.398,99144.945,78499.008,70918.93,50728.395,33443.859,27250.279,17922.5,12743.516,8958.477,0,0,0,0,0,0,0,23460.035,64101.426,82138.984,99541.906,125955.977,139467.547,159606.859,174806.266,171005.75,152167.469,138926.969,126969.406,93951.789,69200.133,50387.219,28829.752,24484.289,17155.332,12791.365,7592.139,0,,,,,
0,4051871,8569539,6764278,7428692.5,5157860.5,3610359.25,2485301.375,1839554.625,618593.438,515236.844,397263.344,336234.188,308873.25,299143.313,301998.563,257861.203,270026.813,0,283814.469,0,180471.438,504855.938,956335.063,1054445.25,1136810.125,790019.875,780927.625,381793.313,345125.094,151392.609,89787.945,60761.336,3476665,6238065.5,8552093,14334049,20174212,24058246,25641064,24161392,18765852,12879995,8744027,4982783,3069135.5,1758216.125,1157191.375,623441.25,377443.938,205095.297,126532.563,0,5224.557,12672.46,21793.059,27318.568,33268.293,41960.621,48280.023,47685.676,47599.195,40255.73,33814.406,26742.287,15556.63,13436.021,8314.547,0,0,0,0,0,0,0,0,0,0,0,25017.381,66417.32,108207.531,117375.234,138359.047,158242.766,164759.156,170838.641,165179.297,127773.719,113382.117,81265.031,55802.324,37108.953,22179.408,14383.442,9524.062,0,0,0,0,,,,,
1,155590928,121137848,133746632,106987232,97165672,130212140,151683020,176796408,91181760,93153352,92727192,92412384,91308264,94866464,89206864,86688800,86448384,80583456,74171504,66943516,60171920,52908.754,121198.414,145667.969,156157.563,69279.563,56515.863,31246.297,15618.218,7399.187,7217.414,0,43979.66,46745.645,59720.801,102147.141,109251.125,150363.75,105893.148,105801.789,124151.734,94976.945,83958.539,55026.031,39174.547,35350.902,29551.994,13866.646,15045.707,7516.686,9707.247,0,2342.521,0,8847.693,11005.021,12137.244,12252.952,12715.182,15053.263,10607.04,13036.604,0,12079.66,7179.132,0,0,0,0,0,0,0,0,0,0,0,0,0,15166.392,32193.795,51298.559,56427.074,64764.355,75566.289,91105.375,80672.125,83694.5,62850.969,85546.078,44966.219,60675.617,25837.963,31637.711,11149.464,18789.959,0,9324.89,0,0,,,,,
0,922496.438,2067010.875,1090790.5,2399681,2002419.625,1683358.359,1226102.876,680418.563,180525.375,120022.141,104033.352,59971.215,35840.555,21630.768,13409.833,10667.646,0,0,0,0,0,13957.282,29439.393,35520.676,46184.688,54296.895,49464.895,28363.244,24599.582,20160.924,13696.347,8312.76,17922.16,25580.773,45486.848,88416.125,141456.359,213748.844,267361.188,316566.438,332034.469,301459.469,274113.781,197732.188,155861.75,127344.922,95463.438,65000.57,47864.289,32398.293,22529.525,0,0,0,0,9142.016,9095.813,11748.633,15149.337,15484.56,14588.112,10368.307,8847.898,7149.315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7646.082,23612.863,29463.604,38400.383,46353.77,47840.488,49484.133,48432.188,44977.953,32378.197,32364.016,21415.24,13783.304,10826.276,7424.804,0,0,0,0,0,0,,,,,
0,192473.344,478670,319733.906,531336.625,466552.594,329405.992,243212.586,215287.57,68016.109,53376.715,38880.855,25141.574,19723.855,14016.049,9063.401,0,0,0,0,0,0,10249.479,24252.752,29399.439,34111.559,32617.182,30674.643,30955.594,33545.023,13525.935,10793.947,0,13255.979,25720.063,42094.824,98054.961,178139.25,278715.375,366537.844,455927.5,427500.594,415538.594,343682.438,248615.359,194466.953,146195.422,106173.953,67049.273,50646.199,29378.127,19286.367,0,5572.884,17592.541,21889.748,25355.121,20621.746,29191.891,28060.965,30047.314,25704.346,24456.176,19241.555,17755.881,12735.392,8306.271,0,0,0,0,0,0,0,0,0,0,0,0,22026.762,59827.773,81064.188,79871.359,83733.797,76391.734,86490.57,80659.43,73447.281,63015.809,50275.008,43902.18,29710.07,20410.129,10956.654,9576.691,0,0,0,0,0,,,,,
1,5958761.5,5922673,6630657,4598071.5,2782775.5,2148218.375,1766985.031,1537543.094,626422.625,927253.5,1094024.625,1300311.625,1371904.375,1187765.625,1452504.625,1729611.125,1955977.875,1834928.75,1444610.875,1450488.375,1310828.625,0,7184.885,0,7857.122,9923.496,0,0,0,0,0,0,9447.114,16422.455,22220.457,20120.736,61212.629,84253.258,98417.859,103936.883,99735.219,72361.609,63604.605,38475.641,31578.621,16822.729,13365.905,8202.791,0,0,0,0,5440.612,11188.323,17540.631,21060.109,23583.162,26679.078,36086.613,40982.199,40722.523,36227.777,36210.988,29707.264,23502.15,17004.27,10856.087,7600.184,0,0,0,0,0,0,0,0,0,0,18604.322,41425.176,58856.328,69038.969,75519.516,85522.867,87353.586,85884.156,86292.563,76646.063,66699.266,50743.746,41214.73,25566.855,17008.857,10056.391,0,0,0,0,0,,,,,
0,739782.5,744028.813,944992.625,682814.313,436634.906,235924.043,136391.063,93477.852,33743.375,33970.891,24391.178,15377.053,7834.187,0,0,0,0,0,0,0,0,19199.217,16067.891,17505.109,20630.844,9021.274,8393.122,0,0,0,0,0,8713.919,16501.025,27530.777,50756.668,72666.734,93255.102,99491.172,101158.594,79356.633,61865.066,41641.203,25283.633,15313.8,10700.008,0,0,0,0,0,0,4978.191,12606.997,15744.276,18735.904,21237.902,23797.535,27126.82,30839.713,31702.035,28725.779,24117.088,19251.338,14243.914,10122.745,8394.553,0,0,0,0,0,0,0,0,0,0,0,15640.098,44131.832,54333.926,57326.348,69250.992,74127.391,79819.211,73946.5,66290.773,54506.551,49061.59,37948.004,29471.797,20697.764,10837.942,8465.677,0,0,0,0,0,,,,,
0,934983.563,895135.125,1060992.375,583621.188,292534.688,131924.578,99149.608,54013.074,18478.307,25942.467,20845.695,14849.043,13272.034,11971.688,12061.798,11614.09,13909.796,10631.542,9419.015,0,7599.84,0,0,0,0,0,0,0,0,0,0,0,7065.214,11120.276,14519.335,23677.209,37541.488,46648.324,47073.156,43245.871,36040.34,26504.553,16720.438,9627.69,0,0,0,0,0,0,0,0,4967.199,14381.479,17942.166,19000.141,22451.797,23092.637,24609.561,26595.791,24449.215,20033.748,18914.93,14825.007,10171.602,7957.716,0,0,0,0,0,0,0,0,0,0,0,0,17392.926,44246.434,56579.688,66925.523,66619.461,73532.75,74995.969,65366.563,69119.656,57582.465,48464.109,35790.754,26852.396,17366.416,9911.333,7208.665,0,0,0,0,0,,,,,
0,561423.125,569658.313,614998.25,348560.688,201159.641,105971.847,61797.02,41970.207,16971.803,21245.291,17871.908,9549.119,7108.529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9456.268,14288.763,14795.921,27567.002,43998.961,61108.301,65747.641,64539.656,61928.234,52508.129,39063.914,26284.186,18586.787,12727.699,9329.799,0,0,0,0,0,11481.609,22299.5,27139.023,30903.492,38537.996,44170.41,57899.406,60432.758,62100.281,61821.402,45204.164,44355.957,32878.785,25147.451,15495.323,10440.068,7701.866,0,0,0,0,0,0,0,0,0,19932.436,53010.641,78624.32,86130.297,103040.023,92467.906,118078.914,114237.719,106311.07,101649.047,98774.359,76404.094,59913.723,39301.32,22918.482,17992.156,10280.721,0,0,0,0,,,,,
0,18954804,32660546,26564878,30984224,17394374,11570528.38,6821466.75,4345686.625,959353.25,670884.375,396914.219,194661.422,160829.781,105555.375,70938.563,0,40472.355,0,14705.064,0,7119.005,1056328.75,2152750,1723142,1772736.25,1793777.375,1297274.875,587221.438,586549.125,240040.047,183580.453,141358.281,12985705,21486434,27631878,49897136,65270364,73416256,70031096,63640312,51327188,33899788,22178178,11839253,7349268,4026119.5,2313849,1142630.875,661738.25,339337.688,190299.969,0,7952.015,18905.482,23352.08,27359.438,38498,49849.379,50782.5,58377.219,59080.211,53089.898,50357.242,41583.406,32635.955,24244.184,19438.963,13552.945,7628.566,0,0,0,0,0,0,0,0,0,9038.987,27490.1,44156.34,52190.477,58358.84,78776.547,83750.039,88565.016,82951.68,79433.461,78539.016,60427.664,46061.441,32691.373,22572.096,14818.079,10297.115,0,0,0,0,,,,,
0,1472739.375,2998900,2328449,3375472,2712536.25,1896228.125,1454356.75,1158636.188,374698.313,367349.25,267508.625,144090.328,113388.938,70304.414,52945.617,31183.777,34370.133,8563.496,31777.457,0,20583.453,273018.063,437896.781,561894.125,829870.75,882851.75,627965.375,444630.094,577217.75,310154.375,156230.203,96559.445,849333.125,1489669,1958074,3745531,5510876,7110661,7696462,8020124,7713600,5884429,4868967.5,3239432.25,2651949,1819640.125,1372704.25,832325.5,650281.188,363795.188,270142.281,0,3556.227,0,8955.89,9424.089,9715.839,11481.951,14089.989,12011.11,11859.216,13619.442,10434.315,8539.554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7146.072,25912.801,30465.473,32622.322,35047.965,40629.809,36876.105,37117.559,35195.676,31536.266,24353.285,17193.043,15221.16,10043.843,0,0,0,0,0,0,0,,,,,
0,1822595.875,4561658.5,3211575.5,5421116.5,4040672.5,3104322.563,1970570.813,1460381.188,401424.844,349270.594,225281.531,190723.422,106930.359,71563.984,49652.977,23033.754,28456.119,0,18181.238,0,0,388915.25,605123.5,746983.813,845529.563,594997.875,558278.625,402571.906,408495.281,198810.969,86192.789,78258.516,2379057,3987150,5359284.5,10648126,16002535,19482610,21036188,20404990,17512880,11737920,8603852,4979987.5,3443289.75,2161915.25,1476112.375,841057.313,543135.875,293457.438,197386.156,0,2206.277,8163.131,9278.205,14539.751,13992.166,17523.02,14633.4,18342.297,18326.408,16896.854,14717.613,12881.415,11334.451,8985.204,0,0,0,0,0,0,0,0,0,0,0,0,10364.337,27944.824,32066.48,43316.414,45367.684,49673.672,50852.383,56766.605,55118.465,45762.434,34402.883,32027.521,26577.328,16394.523,10659.185,9048.218,0,0,0,0,0,,,,,
0,407063,366882,416113,259221.594,162993.313,98027.012,73764.987,49929.215,15552.401,19157.289,20113.441,10068.2,7978.181,0,0,7060.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10825.306,20710.232,23136.938,35056.609,31996.939,33338.215,27589.758,22153.068,15492.808,11282.296,8714.297,0,0,0,0,0,0,6831.085,19530.951,25475.869,30456.916,40843.289,44672.438,51105.547,56313.438,59406.523,43968.621,43661.406,37823.676,27790.766,17660.775,12885.274,8346.332,0,0,0,0,0,0,0,0,0,0,31527.738,80358.055,104072.898,127253.117,137547.484,146841.531,158855.25,155636.891,159857.641,139432.375,114518.664,80350.273,69516.797,47458.621,28285.41,16501.883,9605.087,0,0,0,0,,,,,
0,445152.75,799311.813,604026.563,782128.875,613252,373002.484,283204.48,231561.281,72047.508,106769.492,105464.969,110564.203,151634.063,165468,175868.484,170153.188,175651.656,106264.398,105602.18,61225.18,52511.82,35841.355,52019.77,71529.789,67672.422,82564.883,70766.57,38368.918,26188.818,24718.479,0,9484.865,19873.045,51792.156,91886.57,188002.984,325964.938,474138.063,571165.313,633668.75,631182.625,548365.875,387671.281,292156.938,206413.984,122322.914,97228.359,54529.035,36711.984,22294.064,11299.8,0,0,0,0,0,0,9591.607,10673.27,15315.414,16999.395,15707.534,14607.001,14927.108,12612.86,9534.673,8763.546,9676.244,0,0,0,0,0,0,0,0,0,0,0,13679.652,16080.656,16074.197,23407.764,20228.553,26119.662,24626.047,24058.73,23298.734,20560.666,18193.914,14502.134,0,0,0,0,0,0,0,0,,,,,
1,420442.875,473525.969,475751.969,442813.125,318120.375,190472.912,145119.289,120226.883,52211.695,57241.039,59459.832,42673.824,49660.895,50942.078,51219.156,61470.52,48506.371,55611.332,56464.172,39934.82,52931.336,18219.529,22267.047,27753.336,25575.656,24913.645,18045.264,11940.874,9965.332,0,0,0,82153.734,157574.875,185656.328,387854.281,573197.625,717098.313,722978.125,707623.813,583012.75,412426.719,279951.375,157286.125,99547.758,53333.758,33208.125,17694.881,9758.353,0,0,0,8004.068,18744.701,24640.121,27765.123,36951.777,36395.656,40709.5,40687.191,35919.695,36364.066,28765.205,18634.557,19976.773,11851.156,0,0,0,0,0,0,0,0,0,0,0,0,23456.865,69839.195,83652.977,90682.094,103684.156,101512.453,106073.969,95501.758,87797.281,74095.742,67493.961,56450.227,36620.109,26622.928,14486.751,9859.062,0,0,0,0,0,,,,,
0,603937.938,459455.281,573352.813,274583.906,157763.063,94705.103,62132.056,38590.704,13899.413,17787.051,14100.63,7024.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9375.293,13858.458,20086.494,37665.473,54732.719,63590.313,67439.07,65877.336,51421.203,36575.766,25031.254,14410.81,10341.476,7197.495,0,0,0,0,0,0,4630.187,0,9183.991,10544.036,13835.53,13896.978,17050.578,14107.564,14024.964,13222.11,10357.131,9056.465,7264.791,0,0,0,0,0,0,0,0,0,0,0,0,0,11767.166,30056.068,32102.113,38679.352,40576.625,44660.559,44847.691,42387.844,39111.5,35925.48,32725.84,22036.229,17370.725,12224.501,7490.72,0,0,0,0,0,0,,,,,
0,1437420.75,1149154.125,1424995.875,704815.563,445343.25,225831.284,173800.643,107605.637,29105.33,32645.293,25601.182,14948.944,16424.695,13250.415,13967.862,12517.295,12235.226,13852.118,13959.204,10782.487,12122.2,14278.823,24444.67,28143.447,38555.105,28066.67,23614.473,18311.947,21364.646,9014.339,0,0,33352.98,59812.156,90824.016,164661.922,244287.156,300042.844,338105.188,317774.469,317455.156,253664.5,201234.594,126970.648,109022.242,82513.945,56408.953,40924.699,27083.527,16427.512,10900.66,0,5474.949,11655.705,14853.949,18916.83,23000.887,30082.197,34576.887,33734.898,31734.547,35298.43,30932.928,18446.486,23148.359,17211.627,11753.433,12444.436,9838.309,7682.556,0,0,0,0,0,0,0,0,10935.791,32881.965,54181.449,58468.055,77821.281,81398.906,99848.82,93294.555,96294.781,85242.109,74209.641,66866.352,56862.461,45379.156,34441.031,25594.58,20229.752,14253.303,10224.097,0,0,,,,,
0,2294909,2679227,2694654.5,1700851.25,1212974.5,654335.359,403194.422,285882.617,100236.328,91406.109,66995.273,37932.043,39589.059,27676.918,27411.264,19233.705,21075.061,8465.828,14558.25,0,8335.644,37079.156,72948.93,72799.672,82873.453,88450.289,76511.313,73241.391,67253.266,46451.238,17832.762,15678.979,198917.922,381775.531,600062.875,1097439.375,1592522,1918811.625,2045906.5,1991514.625,1696627,1068028.375,955201.563,592312.938,448599.219,288394.563,216251.469,143164.609,90571.305,62081.434,41887.492,0,2551.885,0,0,0,7230.336,8265.811,9242.452,7779.985,9722.569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11801.383,13952.644,16302.354,21351.627,22364.129,20687.99,17998.063,18988.615,13568.481,15630.962,9577.203,0,0,0,0,0,0,0,0,0,,,,,
0,1577806.625,1611622,1614930.875,1189712.375,742242.063,372404.27,236950.801,186343.937,54722.887,54714.762,33686.781,23801.504,14373.757,9016.639,7378.218,0,0,0,0,0,0,34220.047,40613.668,75639.875,82704.305,101752.305,65946.805,51414.543,48383.695,22181.273,17314.023,8359.237,69988.852,134209.719,182711.516,354669.125,584140.313,746802.5,841684.938,901331.375,841658.813,670147.5,509359.281,346982.125,234569.469,173722.984,131163.719,80781.445,51420.629,31149.281,15998.908,0,13134.421,33642.969,51740.398,67145.836,63536.836,98182.977,116016.016,117032.453,125870.914,119317.672,102557.281,96611.609,75893.82,59180.746,44084.379,31134,26864.574,16404.875,10808.556,9014.094,0,0,0,0,0,0,12844.839,34588.324,58650.5,66413.789,73349.266,89362.734,103772.383,108442.523,108664.055,85937.938,79045.789,72043.328,54696.328,39593.105,23695.258,16941.275,13567.518,10554.773,7863.245,0,0,,,,,
0,292098.969,400434.563,365556.063,407653.188,398695.438,413415.719,463927.937,472703.187,305492.563,500462.719,601274.625,702966,715261.313,380686.344,510726.938,612756.563,513273.344,351721.75,196586.563,130058.148,75803.703,12727.418,23333.168,25462.457,29264.459,31623.473,29386.799,21737.828,13165.35,8984.262,0,0,36340.48,45599.336,86112.438,227396.109,364436.188,523528,611803.375,624850,468916.906,291824.906,0,192530.297,149177.422,113743.219,78515.883,46633.379,28012.137,14786.264,7251.305,0,6220.653,24116.045,26111.045,30529.576,37285.59,42807.309,45805.016,49605.668,45424.484,42618.156,37085.156,27506.996,21361.346,14469.934,8872.082,0,0,0,0,0,0,0,0,0,0,0,25160.902,81775.664,106922.531,115438.453,127818.891,124176.391,130859.32,129764.297,114316.008,104886.648,88360.711,76099.281,53815.52,34477.625,19445.223,11442.385,7138.412,0,0,0,0,,,,,
0,307513.406,875813.375,525601.375,1159583.375,888696,974106.758,657931.859,657703.079,199745.953,138179.984,122777.313,65514.406,57992.469,46094.43,27340.506,25452.287,18149.979,12283.03,9246.877,0,0,58270.813,117261.797,165961.766,220547.594,212698.156,237682.578,149526.266,170665.734,89690.898,78216.883,53652.188,46325.176,91908.148,145920.797,355021.969,658123.188,1020030.75,1283339.75,1643292.25,1848132.125,1741632.375,1596898.75,1261187.125,1012780.125,823278.188,703183.5,500521.219,380489.875,245114.578,183805.266,0,2344.655,7015.526,7408.445,11416.005,11319.751,14293.632,14932.865,13783.999,15729.228,11470.652,11496.19,9529.826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7027.181,18660.994,28135.381,33872.891,40438.188,40570.348,40711.223,36847.645,38221.512,30723.883,24984.834,20738.139,14884.456,8460.432,7494.15,0,0,0,0,0,0,,,,,
0,874214.688,3476680.75,1854382.75,3723720.5,4113081.75,2869839.219,2352012.031,1926653,605687.063,480246.313,303982.625,145610.859,110312.93,59552.68,36857.348,25438.094,20511.281,13609.85,9758.06,0,7720.895,14555.525,37701.461,41028.055,67463.656,64316.211,69575.219,38009.461,50720.918,22757.662,14436.217,8797.177,12433.632,25921.898,46746.637,94413.492,174038.5,272651.125,339437.438,392255.781,474304.313,441038.375,373466.5,285177.438,233409.609,164932.813,119084.07,88530.781,65028.461,38354.969,26996.064,0,0,0,0,0,0,7029.297,0,7133.146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11533.194,13869.543,14562.878,18711.066,20193.072,19873.283,19621.934,19562.633,14826.234,14387.195,12798.729,10392.196,0,0,0,0,0,0,0,0,,,,,
0,133853.813,193198.531,157232.266,195306.234,131938.953,120534.711,93154.744,72527.743,19052.805,25501.469,17657.256,16974.158,11985.762,11201.09,8710.57,9914.753,9721.603,7497.613,0,0,0,9364.792,22556.537,22088.496,25283.975,29396.996,24343.182,15987.272,11331.665,0,0,0,35524.051,64946.531,86369.242,153013.125,233650.391,284556.344,297316.125,313662.844,274600.625,218535.953,170605.938,117884.375,83311.625,55201.621,41157.516,28155.037,16888.225,9970.825,8047.216,0,3150.068,10007.265,14517.611,17307.293,25883.197,28265.195,31416.328,32361.02,33345.309,29191.334,29994.656,25561.453,19418.346,12921.072,9462.46,0,0,0,0,0,0,0,0,0,0,0,8886.765,26146.85,36024.473,44394.328,49696.945,55651.086,61726.938,62236.836,60407.453,47794.977,48324.105,41813.469,30448.6,22167.273,13714.597,11341.49,7073.729,0,0,0,0,,,,,
1,2485812,2723939,2968930.75,2844865.75,2142636.75,1529630.281,1510002.188,1530841.688,952161,1049040.875,1618366.375,1507253.125,2143803.75,2161512.5,2160158.75,1959931.125,1817076.75,1094637.5,939552.188,560383.063,337880.156,40190.402,108685.836,108509.609,191105.891,172515.75,215939.859,141180.141,176807.953,92180.813,47777.531,38778.051,26629.418,52215.531,90570.719,185239.344,327215.688,481712.875,644610.25,757225.563,823106.625,743090.688,670495.188,487350.031,448624.563,316279.313,246836.375,188800.813,134343.328,83338.422,59293.426,0,6644.715,16470.453,22273.393,28778.244,35485.246,40084.238,45682.059,49716.918,53705.484,45859.332,37574.398,28936.92,21834.93,15394.397,9108.838,0,0,0,0,0,0,0,0,0,0,0,19724.742,63088.762,81246.086,87765.703,100349.414,116421.344,123672.492,116438.773,117064.242,103596.883,85933.141,71231.07,51625.332,34938.488,19717.016,14234.53,7799.276,0,0,0,0,,,,,
0,847494.438,1788194.5,1414972.75,2054445.5,1987096,1254463.547,814967.086,646361.11,175972.984,160589.828,108318.953,56514.832,56475.352,37412.094,26769.969,11924.528,16946.455,0,12365.021,0,0,131897.781,259480.828,213533.188,228608.328,216151.5,170741.016,106859.32,134421.906,76369.469,35482.258,21521.574,956022.438,1847457.5,2245896,4720859,6763309,8493237,8569412,8165818.5,6642842,4202921,3085113,1815346.75,1198680.625,746361.125,488643.031,280922.094,176302.719,102846.484,69710.406,0,3672.336,12303.198,14708.113,20737.768,21834.211,27458.07,33455.848,33347.383,36386.41,34756.746,32035.941,28574.457,24659.063,21254.076,14091.696,12202.382,8953.03,8935.752,7172.686,0,0,0,0,0,0,0,17986.512,57073.527,66844.445,85827.914,90159.008,95088.461,109327.281,124724.016,125965.836,101524.25,98073.266,84588.602,63039.336,56525.273,38972.875,28904.293,23441.32,20219.643,12864.833,13393.419,8541.444,,,,,
